Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
1,3/22/21 12:00,R_2dG5XequinuWJGU,anonymous,EN,11,3,Noor,10.1016/j.jsams.2019.02.006,Transitioning from club to national teams: Training and match load profiles of international footballers,9,2,2,,,,,1,2,2,,2,,2,2,2,,,,,1,35,2
1,3/22/21 12:33,R_2Ej9EXv7Y8HbU2M,anonymous,EN,11,3,Menz,10.1016/j.jsams.2019.04.014,The use of medication and alcohol in recreational downhill skiers:Results of a survey including 816 subjects in Tyrol,10,2,1,1,1,"We expected arelatively high prevalence of concomitant use of alcohol and med-ication, especially in older skiers.","Hence, the data confirm the hypothesis that the concomitant useof alcohol and medication in recreational downhill skiers is high.",2,2,2,,2,,2,2,1,1,1,2,4,1,816,2
1,3/22/21 12:54,R_pA74OrpDQsX904h,anonymous,EN,11,3,Chalmers,10.1016/j.jsams.2019.04.009,Brief in-play cooling breaks reduce thermal strain during football in hot conditions,3,2,1,1,1,We hypothesisedthat all three strategies would result in an attenuation of the coretemperature rise in comparison to REG.,"In support of our hypothesis, the COOLwater, COOLtowel, andHTextendedtrials attenuated thermal (Trec) strain in comparison toa REG trial.",1,2,2,,2,,2,1,1,1,1,3,4,1,12,2
1,3/23/21 2:27,R_3JaQc6ePIc5oZNb,anonymous,EN,11,3,Sanders,10.1016/j.jsams.2019.04.012,Passive range of motion of the hips and shoulders and their relationship with ball spin rate in elite finger spin bowlers,5,2,2,,,,,1,2,2,,2,,2,2,1,1,1,1,,1,16,2
1,3/23/21 2:50,R_30l6V5FNybHwqPx,anonymous,EN,11,3,Pryor,10.1016/j.jsams.2019.06.003,Exacerbated heat strain during consecutive days of repeated exercise sessions in heat,3,2,1,1,2,We hypothesized that physio-logical and perceptual heat strain would be greater during both thesecond exercise session (Bout 2) and second day (Day 2) of exercisecompared to the first exercise session (Bout 1).,"Our findings revealed thatparticipants achieved similar physiological heat strain in a shorterexercise duration during a subsequent exercise session the sameday. Additionally, heat strain was greater during the second of twoconsecutive days of exercise, with only 71% of participants com-pleting exercise that was successfully completed the previous day.",2,2,2,,2,,2,2,1,1,1,3,4,1,17,1
1,3/23/21 5:16,R_2e2coiAYOzI00ko,anonymous,EN,11,3,Miles,10.1016/j.jsams.2019.01.008,Sleep practices implemented by team sport coaches and sports science support staff: A potential avenue to improve athlete sleep?,10,2,2,,,,,2,2,2,,2,,2,2,1,1,1,3,2,1,86,2
1,3/23/21 5:40,R_2qt9jlUkGHB8Hlw,anonymous,EN,11,3,Chan,10.1016/j.jsams.2019.05.002,The A + FMS cluster randomized controlled trial: An assessment-based intervention on fundamental movement skills and psychosocial outcomes in primary schoolchildren,6,2,1,1,2,"We hypothe-sised that application of the principles of formative assessmentin primary PE would help improve students’ FMS competence,perceived physical competence, perceived movement skill com-petence, perceived teacher support, and PE enjoyment amongprimary schoolchildren.","The school-based A + FMS intervention was effective inincreasing children’s FMS proficiency and perceptions of teachersupport, but not their perceived competence or enjoyment of PE.",1,2,1,CUHK CCRB00479,2,,2,1,1,1,1,3,4,2,276,1
1,3/23/21 8:20,R_2QX71XAtz4N0zOK,anonymous,EN,11,3,Sayers,10.1016/j.jsams.2019.04.005,The influence of bowling velocity on movement variability in experienced older aged lawn bowlers,5,2,1,1,4,It was predicted that the more experienced play-ers would exhibit more variability in these variables throughoutthe backswing phase of the delivery while also having a high levelof consistency in the orientation of the bowl at the point of release(the most crucial point in the bowling action).,UNCLEAR,1,2,2,,2,,2,2,1,1,1,3,4,1,25,2
1,3/23/21 10:11,R_sFDuBODx7gsQr2F,anonymous,EN,11,3,Olds,10.1016/j.jsams.2019.03.006,A source of systematic bias in self-reported physical activity: The cutpoint bias hypothesis,10,2,2,,,,,1,2,2,,2,,2,2,2,,,,,1,2210,2
1,3/23/21 10:23,R_2CH7oq9RKtHJDen,anonymous,EN,4,2,SMITH,10.1249/MSS.0000000000001964,Effects of Static Stretching and Foam Rolling on Ankle Dorsiflexion Range of Motion,2,2,1,2,1,"We hypothesized that there would be differences in the acute response to SS, FR, and FR followed by SS in terms ofdorsiflexion ROM before and after 6 wk of training with the acute response after training to be different than pretraining for all three groups",Participants developed an acute increase in ROM over time for all three groups.,1,2,2,,2,,2,1,1,1,1,3,4,1,44,1
1,3/23/21 10:35,R_2bKqeH1wSLFVSzm,anonymous,EN,4,2,JANG,10.1249/MSS.0000000000002011,Endurance Exercise Prevents Metabolic Distress–induced Senescence in the Hippocampus,1,2,2,,,,,2,2,2,,2,,1,1,1,1,1,2,2,1,33,2
1,3/23/21 10:52,R_3lzeubFeuYfyqDT,anonymous,EN,4,2,GARNVIK,10.1249/MSS.0000000000002074,Estimated Cardiorespiratory Fitness and Risk of Atrial Fibrillation: The Nord-Trøndelag Health Study,7,2,1,1,1,We hypothesized that eCRF is inversely associated with incident AF and that improved eCRF over a 10-yr period results in less risk of developing AF.,"we found that higher levels of eCRF were associated with lower risk of new-onset AF. Furthermore, we showed that those who improved their eCRF over a 10-yr period had lower risk of developing AF compared with those who decreased their eCRF",1,2,2,,2,,2,2,1,2,,,,1,39844,2
1,3/23/21 11:10,R_3OpKxA6AoXVeqHk,anonymous,EN,4,2,RICE,10.1249/MSS.0000000000002039,Estimating Tibial Stress throughout the Duration of a Treadmill Run,2,2,1,2,1,It was hypothesized that the stresses acting at the anterior and posterior peripheries of the tibia would be relatively more repeatable than those at the medial and lateral peripheries.,"In support of the hypotheses, peak stresses at the anterior and posterior peripheries were relatively more repeatable between sessions than at the medial and lateral peripheries.",1,2,2,,2,,2,2,1,1,1,3,4,1,14,2
1,3/23/21 13:10,R_1QGc2ACOYeoLKLI,anonymous,EN,5,3,Chan,10.1016/j.jsams.2019.05.002,The A + FMS cluster randomized controlled trial: An assessment-based intervention on fundamental movement skills and psychosocial outcomes in primary schoolchildren,6,2,1,1,2,"We hypothe- sised that application of the principles of formative assessment in primary PE would help improve students’ FMS competence, perceived physical competence, perceived movement skill com- petence, perceived teacher support, and PE enjoyment among primary schoolchildren.","The school-based A+FMS intervention was effective in increasing children’s FMS proficiency and perceptions of teacher support, but not their perceived competence or enjoyment of PE.",1,1,1,CUHK CCRB00479,2,,2,1,1,1,1,3,4,1,282,1
1,3/23/21 13:12,R_1kO12vpFEvLell4,anonymous,EN,11,3,Keohane,10.1016/j.jsams.2019.04.004,Four men in a boat: Ultra-endurance exercise alters the gut microbiome,2,2,2,,,,,2,2,2,,2,,2,2,2,,,,,1,4,2
1,3/23/21 13:16,R_3098PtNPDFoREiu,anonymous,EN,5,3,Morente-Sánchez,10.1016/j.jsams.2019.05.010,"Attitudes, beliefs and knowledge related to doping in different categories of football players",8,2,1,1,2,"the hypothe- sis was that this sample of footballers would not be tolerant to doping,16 although their beliefs and knowledge about doping would be improvable.","The present study suggested that, in general, the surveyed Span- ish football players were not tolerant of doping. However, the AMA and U18 groups were somewhat more permissive towards the use of banned substances than the other samples analyzed, while the ELI group was the least lenient one.",1,2,2,,1,2,2,2,1,1,1,3,4,1,1324,2
1,3/23/21 13:23,R_3nwT2IlGxcyo5aM,anonymous,EN,5,3,Carson,10.1016/j.jsams.2019.01.003,Associations between meeting the Canadian 24-Hour Movement Guidelines for the Early Years and behavioral and emotional problems among 3-year-olds,10,2,1,1,1,We hypothesized that children meeting more recom- mendations within the guidelines would have fewer behavioral and emotional problems and that only a small percentage of children would meet the overall 24-Hour Movement Guidelines.,"Children meeting more recommendations within the guidelines had lower behavioral and emotional prob- lems as measured by the CBCL...... Additionally, a very small percentage of children met the overall guidelines.",1,2,2,,2,,2,2,1,1,1,3,4,1,539,2
1,3/23/21 13:38,R_1NwCh7xcpcWyTqu,anonymous,EN,11,3,Altenburg,10.1016/j.jsams.2018.12.016,Standing is not enough: A randomized crossover study on the acute cardiometabolic effects of variations in sitting in healthy young men,4,2,2,,,,,1,1,1,NTRcode 5723,2,,2,1,1,1,1,3,2,1,20,1
1,3/24/21 2:27,R_1rdhk7ZTufBYO2l,anonymous,EN,11,3,Joseph,10.1016/j.jsams.2019.07.016,Australian netball injuries in 2016: An overview of insurance data,7,2,2,,,,,2,2,2,,2,,2,2,2,,,,,2,413800,2
1,3/24/21 2:45,R_2i5m4PpRkYzngfn,anonymous,EN,11,3,Gardner,10.1016/j.jsams.2019.02.003,National Rugby League match scheduling and rate of concussion,7,2,2,,,,,2,2,2,,2,,2,2,1,1,1,1,,1,402,2
1,3/24/21 3:51,R_TkgFS6YuWDD7w8F,anonymous,EN,7,3,Verheul,10.1016/j.jsams.2019.07.006,Identifying generalised segmental acceleration patterns that contribute to ground reaction force features across different running tasks,5,2,1,1,4,"We hypothesised that if explicit GRF features are relatedto generalised acceleration patterns across different running tasks,this could further inform the potential for using segmental acceler-ations to assess whole-body biomechanical loads in running-basedsports (such as the choice of relevant segments or the feasibility togeneralise across tasks)",UNCLEAR,2,2,2,,2,,2,2,2,,,,,1,15,2
1,3/24/21 3:58,R_23iODDpdyl8Fd2F,anonymous,EN,7,3,Jaakkola,10.1016/j.jsams.2019.06.018,"Longitudinal associations among cardiorespiratory and muscular fitness, motor competence and objectively measured physical activity",6,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,2,1,491,2
1,3/24/21 4:09,R_1QLZNig9QuXyDws,anonymous,EN,7,3,Willis,10.1016/j.jsams.2019.05.001,Vascular and oxygenation responses of local ischemia and systemic hypoxia during arm cycling repeated sprints,2,2,1,3,1,"that repeated sprint armcycling performance would have greater performance impairmentwith systemic hypoxia, BFR, and the combination due to limitedconvective oxygen delivery and greater vascular resistance","(1) arm cycling performanceis heavily impaired by systemic hypoxia conditions (number ofsprints and total work) mainly due to decreased convective oxy-gen delivery (SpO2, V.O2);",1,2,2,,2,,2,2,1,1,1,3,2,1,16,2
1,3/24/21 4:16,R_1eK2uKziLeFtM8B,anonymous,EN,7,3,Rogers,10.1016/j.jsams.2019.06.004,Tattoos do not affect exercise-induced localised sweat rate or sodium concentration,2,2,1,2,3,"Wehypothesised that sweat samples taken from tattooed skin woulddemonstrate compromised function (i.e. reduced sweat rates andincreased [Na+]) compared to contralateral non-tattooed skin sam-ples, irrespective of the age of the tattoo,","Contrary to our hypothesis, results from the present studysuggest that sweat rate and [Na+] do not differ between tattooedskin and contralateral non-tattooed skin.",2,2,2,,2,,2,2,1,1,2,1,,1,22,2
1,3/24/21 4:49,R_3FX5UcCkmKTFHjd,anonymous,EN,7,3,Cigoja,10.1016/j.jsams.2019.06.015,Does increased midsole bending stiffness of sport shoes redistribute lower limb joint work during running?,5,2,1,2,1,Itwas hypothesized that the negative MTP joint work would decreasebecause increased MBS would limit the amount of MTP joint dorsi-flexion,"There was significantly (p ≤ 0.05,d = 0.77) less negative work in the MTP joint when running in thestiff compared to the control condition.",1,2,2,,2,,2,2,1,1,1,3,2,1,13,2
1,3/24/21 4:55,R_T0fflZJ19Eaz1lf,anonymous,EN,7,3,Pryor,10.1016/j.jsams.2019.06.003,Exacerbated heat strain during consecutive days of repeated exercise sessions in heat,2,2,1,1,1,We hypothesized that physio-logical and perceptual heat strain would be greater during both thesecond exercise session (Bout 2) and second day (Day 2) of exercisecompared to the first exercise session (Bout 1).,"Our findings revealed thatparticipants achieved similar physiological heat strain in a shorterexercise duration during a subsequent exercise session the sameday. Additionally, heat strain was greater during the second of twoconsecutive days of exercise, with only 71% of participants com-pleting exercise that was successfully completed the previous day.",2,2,2,,2,,2,2,1,1,1,1,,1,17,1
1,3/24/21 8:15,R_1fmfBL66PXBJi4D,anonymous,EN,4,2,GARTEN,10.1249/MSS.0000000000002014,Examining Arm Vascular Function and Blood Flow Regulation in Row-trained Males,2,2,1,1,2,"We hypothesized that, as rowing is predominately aerobic, the row-trained group would exhibit greater vascular function, specifically greater BA dilation to a given shear stimulus, and unaltered arm blood flow during submaximal handgrip exercise.","Thus, this study revealed greater shear-induced dilation and lower BA blood flow during armexercise in row-trained males and that likely results from aerobic adaptations to row training (i.e., increased oxygen extraction, increased work efficiency) as opposed to power/strength adaptations.",2,2,2,,2,,2,2,1,1,1,3,2,1,23,2
1,3/24/21 8:27,R_3qojubG32rChyCZ,anonymous,EN,4,2,VERBRUGGHE,10.1249/MSS.0000000000002078,Exercise Intensity Matters in Chronic Nonspecific Low Back Pain Rehabilitation,4,2,2,,,,,1,1,1,NCT02786316,2,,2,1,1,1,1,3,2,1,100,1
1,3/24/21 8:49,R_1oum8z3q6mcp3zu,anonymous,EN,11,3,Hasler,10.1016/j.jsams.2018.11.009,On the measurement of ski boot viscoelasticity,10,2,2,,,,,1,2,2,,2,,2,2,2,,,,,3,,2
1,3/24/21 10:24,R_9BT5LprkqW3ap3P,anonymous,EN,5,3,Ruddick,10.1016/j.jsams.2019.06.008,Epidemiology of bone stress injuries in Australian high performance athletes: A retrospective cohort study,7,2,2,,,,,2,2,2,,2,,2,2,1,1,2,1,,3,,2
1,3/24/21 10:46,R_2rwjECXttcLZgf9,anonymous,EN,5,3,Sayers,10.1016/j.jsams.2019.04.005,The influence of bowling velocity on movement variability in experienced older aged lawn bowlers,5,2,1,1,3,It was predicted that the more experienced play- ers would exhibit more variability in these variables throughout the backswing phase of the delivery while also having a high level of consistency in the orientation of the bowl at the point of release (the most crucial point in the bowling action)," ticipants in this study had very consistent bowl positions at both Backswing and Release points during the Draw deliveries (i.e. small mean SD values), with the slightly greater anteroposterior mean SD values at Release.......Similarly, while the high level of consistency in Backswing bowl orientation was not anticipated",1,2,2,,2,,2,2,1,1,1,3,4,1,25,2
1,3/24/21 10:52,R_UzPmyvqH2srmg6Z,anonymous,EN,5,3,Lovell,10.1016/j.jsams.2019.04.007,Biological maturation and match running performance: A national football (soccer) federation perspective,9,2,2,,,,,2,2,2,,1,2,2,2,1,1,1,3,4,1,278,2
1,3/24/21 13:28,R_6KlYWjebfxNzelb,anonymous,EN,11,3,Schindelwig,10.1016/j.jsams.2018.09.229,Safety recommendations of winter terrain park jumps into airbags,5,2,2,,,,,2,2,2,,2,,2,2,2,,,,,3,,2
1,3/24/21 13:43,R_1Im8nIoogSwjhS1,anonymous,EN,11,3,Pumpa,10.1016/j.jsams.2019.03.013,A novel role of probiotics in improving host defence of elite rugby union athlete: A double blind randomised controlled trial,4,2,2,,,,,2,1,1,ACTRN12616000555459,2,,2,1,1,1,1,3,4,1,19,1
1,3/24/21 14:12,R_3NJ2wxfVc0dwUfe,anonymous,EN,11,3,Willis,10.1016/j.jsams.2019.05.001,Vascular and oxygenation responses of local ischemia and systemic hypoxia during arm cycling repeated sprints,2,2,1,3,2,"It was hypothesized (1) that repeated sprint armcycling performance would have greater performance impairmentwith systemic hypoxia, BFR, and the combination due to limitedconvective oxygen delivery and greater vascular resistance; (2)that greater changes in total hemoglobin would be elicited duringsprints as the severity of systemic hypoxia and BFR increased; (3)that BFR alone and in combination with systemic hypoxia wouldelicit greater changes in total hemoglobin than systemic hypoxiaalone due to different vascular mechanisms, which may decreasewith duration of sprints due to fatigue and limited oxygen utiliza-tion near exhaustion.","The main findings indicated that (1) arm cycling performanceis heavily impaired by systemic hypoxia conditions (number ofsprints and total work) mainly due to decreased convective oxy-gen delivery (SpO2, V.O2);",1,2,2,,2,,2,1,1,1,1,3,4,1,16,2
1,3/25/21 8:00,R_3svkN1PjPAx8hxU,anonymous,EN,11,3,Howe,10.1016/j.jsams.2019.02.008,Emotional intelligence and mood states impact on the stress response to a treadmill ultramarathon,8,2,1,1,3,"Therefore, it is hypothesised thatultramarathon runners with higher trait EI should display less of acortisol response compared to those with lower trait EI.",Con-trasting with the hypothesis and previous research21participantswith a higher trait EI displayed greater post-trial cortisol responseswhich may suggest the runners are able to push themselves to theirphysical limits and are better equipped at handling the emotionsthat accompany physical stress during a treadmill ultramarathon.,1,2,2,,2,,2,2,1,1,1,3,4,1,12,2
1,3/25/21 9:15,R_1OlenYgpNFIUTHY,anonymous,EN,11,3,Aguilar-Farias,10.1016/j.jsams.2018.12.004,How many days are enough for measuring weekly activity behaviours with the ActivPAL in adults?,6,2,2,,,,,1,2,2,,2,,2,2,1,1,2,1,,1,90,1
1,3/25/21 9:29,R_1HiCfuzerXWWsBO,anonymous,EN,7,3,Wu,10.1016/j.jsams.2019.07.009,Effects of acute aerobic and resistance exercise on executive function: An ERP study,2,2,1,2,1,bothexercise modalities would result in superior shifting performancecompared to the control condition,The hypothesis that acute exercise would facil-itate cognitive performance (H1) was accepted.,1,2,2,,2,,2,2,1,1,1,1,,1,30,1
1,3/25/21 9:38,R_2Eg8yPXWzHcQ4YQ,anonymous,EN,7,3,Suijkerbuijk,10.1016/j.jsams.2019.07.012,Functional polymorphisms within the inflammatory pathway regulate expression of extracellular matrix components in a genetic risk dependent model for anterior cruciate ligament injuries,2,2,1,1,1,Based on the a priori hypothesis it was proposed that theIL1B rs16944 CC and the IL6 rs1800795 GG downregulate the pro-duction of ECM components and should therefore be associatedwith an increased susceptibility to ligament injuries.,These results support the proposal that polymorphisms withinIL1B and IL6 alter the expression of structural and fibril-associated ECM components and herewith possibly modulatethe susceptibility to ligament injuries.,2,2,2,,2,,2,2,1,1,1,1,,3,,1
1,3/25/21 9:45,R_1C763DCtOGNk9BP,anonymous,EN,7,3,Mtibaa,10.1016/j.jsams.2019.07.008,Heat stress impairs proprioception but not running mechanics,2,2,1,1,2,"We hypothesized thatexercise-induced heat stress would impair ankle proprioception,in turn altering foot strike pattern as manifested by kinematic andspring–mass model adjustments.","Our hypothesis is partly validated sinceheat stress impairs proprioception, yet without exacerbating run-induced readjustments in stride mechanical pattern",1,2,2,,2,,2,2,1,1,1,1,,1,12,2
1,3/25/21 9:50,R_3s5ii9HzmpL7o2y,anonymous,EN,7,3,Krusche,10.1016/j.jsams.2019.04.013,Short- and middle-term high-altitude exposure does not affect visual acuity and contrast sensitivity of healthy young people,2,2,2,,,,,2,2,2,,2,,2,2,1,1,,2,2,1,10,2
1,3/25/21 10:33,R_24iTZ8hYz2nnC0g,anonymous,EN,11,3,Dutton,10.1016/j.jsams.2019.05.006,"Incidence and impact of time loss and non-time-loss shoulder injury in elite South African cricketers: A one-season, prospective cohort study",7,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,4,1,106,1
1,3/25/21 11:03,R_3jdubGisxPD1anV,anonymous,EN,5,3,Martinez-Valdesa,10.1016/j.jsams.2019.07.007,Rowers with a recent history of low back pain engage different regions of the lumbar erector spinae during rowing,5,2,1,1,1,It was hypothesized that the rowers with a recent history of LBP would show altered activity within regions of the lumbar ES revealing a sub-optimal pattern of ES muscle use.,"This study is the first to demonstrate that both the level and dis- tribution of activation of the lumbar ES muscle is altered in rowers with a recent history of LBP. This, in addition to the lower com- plexity of the EMG signals, suggests an inefficient recruitment of the ES muscle in rowers with a recent history of LBP, which likely has significant implications for the perpetuation of LBP.",1,2,2,,1,2,2,2,1,1,1,3,1,1,19,2
1,3/25/21 11:11,R_24kO6FfIAkH1R0u,anonymous,EN,5,3,Cassel,10.1016/j.jsams.2019.03.011,Achilles tendon morphology assessed using image based spatial frequency analysis is altered among healthy elite adolescent athletes compared to recreationally active controls,5,2,1,1,3,It is hypothesized that adolescent athletes from sports with high and repetitive loading of the lower extremity (i.e. ball sport) present higher AT density and organization than athletes from other sports as well as recreationally active controls indicated by changes in spatial frequency parameter values.,"Contrary to the hypothesis, adolescent athletes from sports disciplines with high and repetitive loading of the lower extremity (i.e. ball sport) did not present alterations in spatial frequency parameters compared to athletes from other sport dis- ciplines",2,2,2,,2,,2,2,1,1,1,3,3,1,369,2
1,3/25/21 11:20,R_3PyI2TIUIX1eeCI,anonymous,EN,5,3,Ruedl,10.1016/j.jsams.2018.09.234,Impact of listening to music while wearing a ski helmet on sound source localization,10,2,1,1,1,We hypothesized that the accuracy of sound localization diminishes with increasing sound level.,The main findings were a significant worsening of sound source localization while wearing a ski helmet and listening to music via insert phones compared to head bare and not listening to music.,1,2,2,,2,,2,2,1,1,1,3,4,1,20,2
1,3/25/21 11:28,R_1M0WbZMM8t8OJ1a,anonymous,EN,5,3,Jones,10.1016/j.jsams.2019.03.004,The prevalence of hand and wrist osteoarthritis in elite former cricket and rugby union players,7,2,2,,,,,1,2,2,,1,1,2,2,1,1,1,2,2,1,267,2
1,3/25/21 11:36,R_xFxkmCkMWYkAk49,anonymous,EN,11,3,Kittel,10.1016/j.jsams.2019.03.012,Using 360◦ virtual reality as a decision-making assessment tool in sport,6,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,3,1,28,2
1,3/25/21 11:59,R_1jiBggElOCZR7vk,anonymous,EN,11,3,Lovell,10.1016/j.jsams.2019.04.007,Biological maturation and match running performance: A national football (soccer) federation perspective,9,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,4,2,278,2
1,3/27/21 8:02,R_XoVKpY6ExnxASCl,anonymous,EN,11,3,Holliday,10.1016/j.jsams.2019.05.011,The effects of relative cycling intensity on saddle pressure indexes,5,2,1,1,2,It was hypothesised that the meansaddle pressure as well as the area of loading would increase withthe increase in intensity.,We observed a progressive increase of the loaded area with increas-ing intensity and this occurred in all three of the saddle zones. ... Mean pressure remained unchanged. ,2,2,2,,2,,2,2,1,1,1,3,4,1,17,2
1,3/27/21 8:37,R_3hGF8v6KR4SmQI9,anonymous,EN,11,3,Brumitt,10.1016/j.jsams.2019.08.005,Prior history of anterior cruciate ligament (ACL) reconstruction is associated with a greater risk of subsequent ACL injury in female collegiate athletes,7,2,1,2,1,It was hypothesized that female collegiate athletes with prior history of ACLR would be at a greater risk of a noncon-tact time-loss ACL injury than their counterparts.,"This study found that female collegiate athletes with prior historyof ACLR were six times more likely to experience a subsequent ACLinjury during sport compared to athletes with no prior history (i.e.,initial ACL injury).",1,2,2,,2,,2,2,1,1,1,1,,1,360,1
1,3/28/21 11:00,R_1JVFmP61Xp4KTur,anonymous,EN,11,3,Renoux,10.1016/j.jsams.2019.01.007,Ultrasound-detected connective tissue involvement in acute muscle injuries in elite athletes and return to play: The French National Institute of Sports (INSEP) study,5,2,1,2,2,We tested the hypothesis thatmuscle injuries exhibiting connective tissue involvement are asso-ciated with longer recovery times when compared to those withoutsuch involvement.,"Furthermore, considering only the type of injury, we found that recovery times were longer for athletes exhibiting C injuries in comparison with those having M injuries ingeneral. However, when specifically comparing the same grades from different types of injury (2M vs. 2C and 3M vs. 3C), no significant differences were found in the time needed to RTP.",1,2,2,,2,,2,2,1,1,1,3,4,1,70,2
1,3/28/21 13:16,R_2QDmBgZxvlrgOgm,anonymous,EN,11,3,McKay,10.1016/j.jsams.2018.12.015,Acute carbohydrate ingestion does not influence the post-exercise iron-regulatory response in elite keto-adapted race walkers,2,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,4,1,23,2
1,3/29/21 10:26,R_R8lPeOzj72Gy9Il,anonymous,EN,5,3,Brumitt,10.1016/j.jsams.2019.08.005,Prior history of anterior cruciate ligament (ACL) reconstruction is associated with a greater risk of subsequent ACL injury in female collegiate athletes,7,2,1,1,1,It was hypothesized that athletes with shorter normalized SLJ and/or SLH tests would have a greater risk of noncontact time-loss lower quadrant or ACL injury.,"This study found that female collegiate athletes with prior history of ACLR were six times more likely to experience a subsequent ACL injury during sport compared to athletes with no prior history (i.e., initial ACL injury). ",1,2,2,,2,,2,2,1,1,1,1,,1,360,1
1,3/29/21 10:35,R_1iepfQGqof2a6tk,anonymous,EN,5,3,Castro-Pin ̃ero,10.1016/j.jsams.2019.04.008,Muscle strength field-based tests to identify European adolescents at risk of metabolic syndrome: The HELENA study,10,2,2,,,,,1,2,2,,1,2,2,2,1,1,1,2,2,1,969,2
1,3/29/21 10:58,R_3qrsgVIJ3T1Lomb,anonymous,EN,10,2,CLENNIN,10.1249/MSS.0000000000002066,Area-level Socioeconomic Environment and Cardiorespiratory Fitness in Youth,9,2,2,,,,,1,1,2,,1,2,2,2,1,1,1,3,2,1,44078,2
1,3/29/21 16:05,R_vwu3esFBSAacru1,anonymous,EN,11,3,McIntosh,10.1016/j.jsams.2019.02.004,An assessment of the utility and functionality of wearable head impact sensors in Australian Football,5,2,2,,,,,1,2,2,,2,,2,2,1,1,1,2,2,2,53,2
1,3/29/21 23:20,R_9zQEYsrabqx3Qd3,anonymous,EN,10,2,AENGEVAEREN,10.1249/MSS.0000000000002015,Association between Lifelong Physical Activity and Disease Characteristics in HCM,4,2,2,,,,,1,1,2,,2,,2,2,1,1,2,1,,1,131,1
1,3/30/21 10:12,R_31N0ZITI3J0LzVV,anonymous,EN,5,3,Howe,10.1016/j.jsams.2019.02.008,Emotional intelligence and mood states impact on the stress response to a treadmill ultramarathon,8,2,1,1,3,"Therefore, it is hypothesised that  ultramarathon runners with higher trait EI should display less of a cortisol response compared to those with lower trait EI.", Con- trasting with the hypothesis and previous research21 participants with a higher trait EI displayed greater post-trial cortisol responses which may suggest the runners are able to push themselves to their physical limits and are better equipped at handling the emotions that accompany physical stress during a treadmill ultramarathon.,1,2,2,,2,,2,2,1,1,1,3,4,1,12,2
1,3/30/21 10:37,R_3hsvByyjGOmGZFT,anonymous,EN,5,3,Paing,10.1016/j.jsams.2019.01.017,Dose-response between frequency of breaks in sedentary time and glucose control in type 2 diabetes: A proof of concept study,4,2,2,,,,,2,1,2,,1,2,2,1,1,1,1,3,4,1,12,1
1,3/30/21 10:42,R_ZgHKSXsSCDhzimZ,anonymous,EN,5,3,McIlvenna,10.1016/j.jsams.2019.01.011,Lower limb ischemic preconditioning combined with dietary nitrate supplementation does not influence time-trial performance in well-trained cyclists,9,2,1,1,3,"We hypothesized that IPC combined with dietary NO − supplementation would result in a cumulative rise in plasma NO2- and improve oxygenation, VO2 kinetics, and exercise performance compared to a control or IPC alone.","In contrast to our hypothesis, IPC combined with NO − supplementation increased the availability 3 · of plasma [NO −] from baseline but did not improve VO kinet- 22 ics or muscle oxygenation during submaximal exercise or enhance cycling time-trial performance",1,2,2,,1,2,2,1,1,1,1,3,4,1,10,2
1,3/31/21 10:00,R_6Jc9BTSVmvE0BlD,anonymous,EN,5,3,Schindelwig,10.1016/j.jsams.2018.09.229,Safety recommendations of winter terrain park jumps into airbags,10,2,2,,,,,2,2,2,,2,,2,2,2,,,,,3,,2
1,3/31/21 10:03,R_xfnpZuUW82H47gB,anonymous,EN,5,3,Tomaz,10.1016/j.jsams.2018.12.009,Gross motor skills of South African preschool-aged children across different income settings,6,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,4,1,259,2
1,3/31/21 10:27,R_25ROXPd84jLZpCR,anonymous,EN,10,2,MACMAHON,10.1249/MSS.0000000000001982,Beep Test Performance Is Influenced by 30 Minutes of Cognitive Work,9,1,1,1,3,"In this study, we hypothesized that participants would perceive the incongruent 30-min Stroop task to be more cognitively fa- tiguing, and that beep test performance would be worse in this condition, and perceived as less intrinsically motivated.","we hypothesized that participants would report higher levels of feeling like they had to complete the beep test in the high demand condition compared with the low demand condition and, similarly, that they would report lower levels of feeling like they wanted to complete the beep test in the high demand compared with the low demand condi- tion. This hypothesis was not supported, because there were no significant differences between the two conditions for ratings of “having to” and “wanting to” complete the beep test.",1,2,2,,2,,2,1,1,1,1,3,4,1,13,1
1,3/31/21 11:50,R_uw9TFqnavKd8v9T,anonymous,EN,11,3,Vernillo,10.1016/j.jsams.2019.04.003,Energetically optimal stride frequency is maintained with fatigue in trained ultramarathon runners,2,2,2,,,,,1,2,2,,2,,2,2,1,1,1,3,4,1,15,2
